round,client,n_train_samples,local_train_loss,local_test_accuracy,local_test_precision,local_test_recall,local_test_f1,local_test_f1_micro,local_test_f1_per_class,local_test_auc,size_weight,performance_weight,adaptive_weight
8,0,3744,1.1154633343219758,0.19934441149234772,0.12846357452782559,0.9899617221519875,0.22075695071231313,0.23642311886586695,"[0.35758106923751093, 0.15732546705998032, 0.3954305799648506, 0.4331103678929766, 0.22537878787878787, 0.2469597754911132, 0.09164969450101833, 0.22537878787878787, 0.24554826616682288, 0.2082777036048064, 0.126, 0.1336405529953917, 0.20153550863723607, 0.0427807486631016]",0.6412268269100585,0.25,0.2549821375947716,0.25199285503790864
8,1,3744,1.108011124531428,0.16465924680233002,0.12171148157617018,0.9987684729064039,0.20903210810191683,0.22448690728945506,"[0.3546971027216857, 0.14638971315529178, 0.411864406779661, 0.4172297297297297, 0.22369668246445498, 0.27121771217712176, 0.0720164609053498, 0.23374175306314798, 0.21374045801526717, 0.12089077412513255, 0.12036108324974924, 0.10810810810810811, 0.21012416427889208, 0.02237136465324385]",0.6171137287261884,0.25,0.23616569157572595,0.24446627663029039
8,2,3744,1.1117750882592976,0.19682878255844116,0.13187268910191013,0.9857142857142858,0.22487949195184725,0.23641107406870562,"[0.3267857142857143, 0.1627450980392157, 0.4064625850340136, 0.44867549668874174, 0.2632066728452271, 0.2387218045112782, 0.09164969450101833, 0.21863117870722434, 0.23040604343720492, 0.2800875273522976, 0.15369458128078817, 0.12974051896207583, 0.17881438289601556, 0.018691588785046728]",0.6468625933411322,0.25,0.25948392922643226,0.25379357169057293
8,3,3744,1.1220383767898265,0.16770848631858826,0.12504381171471657,0.9880952380952381,0.21442040612496668,0.22993370009874453,"[0.35758106923751093, 0.14271555996035679, 0.39692044482463645, 0.44739022369511183, 0.25512104283054005, 0.22873345935727787, 0.0720164609053498, 0.23540489642184556, 0.21863117870722434, 0.14067278287461774, 0.14271555996035679, 0.13236814891416754, 0.2084130019120459, 0.02320185614849188]",0.6341286516271608,0.25,0.24936824160307003,0.24974729664122802
9,0,3744,1.113451366750603,0.20041164755821228,0.1267058271319757,0.9585317460317461,0.21796729421806976,0.2363305424099017,"[0.35758106923751093, 0.15732546705998032, 0.3889845094664372, 0.4331103678929766, 0.22537878787878787, 0.24788732394366197, 0.09164969450101833, 0.22537878787878787, 0.24531835205992508, 0.1782857142857143, 0.126, 0.13122171945701358, 0.20153550863723607, 0.041884816753926704]",0.6284625840446313,0.25,0.2422094175138778,0.24688376700555112
9,1,3744,1.1041480254923177,0.17426437139511108,0.12231276810404834,0.9839968499715157,0.21003796021534324,0.22628571428571428,"[0.3546971027216857, 0.14638971315529178, 0.411864406779661, 0.4172297297297297, 0.22369668246445498, 0.2696214219759926, 0.0720164609053498, 0.23374175306314798, 0.21476510067114093, 0.1345926800472255, 0.12048192771084337, 0.1141602634467618, 0.21032504780114722, 0.01694915254237288]",0.6336807819939742,0.25,0.24624830179629642,0.24849932071851857
9,2,3744,1.1087828863889744,0.19187375903129578,0.12740669950300829,0.9848214285714286,0.21889347356179206,0.23684399971204376,"[0.3267857142857143, 0.1627450980392157, 0.4064625850340136, 0.44867549668874174, 0.2632066728452271, 0.2389463781749765, 0.09164969450101833, 0.21863117870722434, 0.23127962085308057, 0.16205128205128205, 0.15369458128078817, 0.14823261117445838, 0.17881438289601556, 0.03333333333333333]",0.6563256216909654,0.25,0.2641623314398288,0.25566493257593154
9,3,3744,1.1191061202786927,0.1757889986038208,0.12593381963376402,0.9847470238095238,0.2158559892213789,0.23133797810322765,"[0.35758106923751093, 0.14271555996035679, 0.3972602739726027, 0.44739022369511183, 0.25512104283054005, 0.22894985808893092, 0.0720164609053498, 0.2387774594078319, 0.21863117870722434, 0.14838709677419354, 0.14271555996035679, 0.14437869822485208, 0.2084130019120459, 0.019646365422396856]",0.6351351702153332,0.25,0.24737994924999698,0.2489519796999988
10,0,3744,1.11018926893544,0.2046043574810028,0.13060748363984104,0.9508333696615662,0.22356936474990857,0.23716917678023103,"[0.3594713656387665, 0.15732546705998032, 0.3930131004366812, 0.4331103678929766, 0.22537878787878787, 0.2469597754911132, 0.09164969450101833, 0.22537878787878787, 0.24531835205992508, 0.16016016016016016, 0.126, 0.1313364055299539, 0.20153550863723607, 0.13333333333333333]",0.643029194539255,0.25,0.25535086371500487,0.25214034548600195
10,1,3744,1.102552662191228,0.1857752650976181,0.12222294451956979,0.9701970443349753,0.2099265269898992,0.22875297855440826,"[0.3546971027216857, 0.14638971315529178, 0.411864406779661, 0.4172297297297297, 0.22369668246445498, 0.27121771217712176, 0.0720164609053498, 0.23374175306314798, 0.2153846153846154, 0.12153518123667377, 0.12048192771084337, 0.11659192825112108, 0.21012416427889208, 0.024]",0.6232346150817849,0.25,0.23987173814651794,0.2459486952586072
10,2,3744,1.10558787721854,0.1957615464925766,0.12728430289741663,0.9692307692307692,0.2186787193185626,0.23749638623879735,"[0.3267857142857143, 0.1627450980392157, 0.4064625850340136, 0.44867549668874174, 0.2632066728452271, 0.2389463781749765, 0.09164969450101833, 0.21863117870722434, 0.23040604343720492, 0.16376663254861823, 0.15369458128078817, 0.14157303370786517, 0.17881438289601556, 0.03614457831325301]",0.6442032858707831,0.25,0.2562841928442888,0.25251367713771555
10,3,3744,1.1170400560921074,0.17334958910942078,0.12540316893065673,0.9867521596344685,0.21496263336258795,0.23092198581560283,"[0.35758106923751093, 0.14271555996035679, 0.3986194995685936, 0.44739022369511183, 0.25512104283054005, 0.22873345935727787, 0.0720164609053498, 0.23540489642184556, 0.21904761904761905, 0.145610278372591, 0.14271555996035679, 0.13141683778234087, 0.2084130019120459, 0.024691358024691357]",0.634335890701893,0.25,0.24849320529418834,0.24939728211767534
11,0,3744,1.1095556400270543,0.21237993240356445,0.12866360404723406,0.9499178981937603,0.22119900691981256,0.2389510901591043,"[0.35758106923751093, 0.15732546705998032, 0.3889845094664372, 0.4331103678929766, 0.22537878787878787, 0.24812030075187969, 0.09164969450101833, 0.22537878787878787, 0.24531835205992508, 0.16210739614994935, 0.126, 0.15321477428180574, 0.20153550863723607, 0.08108108108108109]",0.6553667000065182,0.25,0.2560960576529586,0.25243842306118347
11,1,3744,1.1043786185419457,0.19583778083324432,0.12483904240305872,0.9801563047526376,0.21407285527018174,0.23039322973663093,"[0.3546971027216857, 0.14638971315529178, 0.4126712328767123, 0.4172297297297297, 0.22369668246445498, 0.27121771217712176, 0.0720164609053498, 0.23374175306314798, 0.22727272727272727, 0.18092105263157895, 0.12048192771084337, 0.1092436974789916, 0.21012416427889208, 0.017316017316017316]",0.6391616747351102,0.25,0.2435878397421507,0.24743513589686028
11,2,3744,1.1028760841769032,0.1887482851743698,0.12745206755378222,0.9964285714285713,0.21889035007450355,0.23592762780011486,"[0.32707774798927614, 0.16290480863591755, 0.4064625850340136, 0.44867549668874174, 0.2632066728452271, 0.2391713747645951, 0.09164969450101833, 0.21863117870722434, 0.23461538461538461, 0.16721672167216722, 0.15369458128078817, 0.1400862068965517, 0.17881438289601556, 0.03225806451612903]",0.6526654717611342,0.25,0.25398930349393706,0.2515957213975748
11,3,3744,1.1144933597144917,0.20620521903038025,0.12460130093967538,0.9252232142857143,0.21341530933604633,0.23753386541700228,"[0.35758106923751093, 0.14271555996035679, 0.39692044482463645, 0.44739022369511183, 0.25512104283054005, 0.22873345935727787, 0.0720164609053498, 0.23540489642184556, 0.21863117870722434, 0.13745019920318724, 0.14271555996035679, 0.14472123368920523, 0.2084130019120459, 0.0]",0.6427450723848237,0.25,0.24632679911095362,0.24853071964438145
12,0,3744,1.1045365944377377,0.20597651600837708,0.13027272380400348,0.9922653012412811,0.22337952994448207,0.23725834797891038,"[0.35758106923751093, 0.15732546705998032, 0.39335664335664333, 0.43179916317991635, 0.22537878787878787, 0.24812030075187969, 0.09164969450101833, 0.22537878787878787, 0.24716981132075472, 0.2469982847341338, 0.126, 0.136310223266745, 0.20153550863723607, 0.03870967741935484]",0.6536106571711339,0.25,0.2556473873451303,0.2522589549380521
12,1,3744,1.0973937508387444,0.18707120418548584,0.12275742900243088,0.9781025552474649,0.21051575222392252,0.22802953525409006,"[0.3546971027216857, 0.14638971315529178, 0.4143356643356643, 0.4172297297297297, 0.22369668246445498, 0.27146814404432135, 0.0720164609053498, 0.23374175306314798, 0.21532492725509214, 0.12977983777520277, 0.12036108324974924, 0.11547344110854503, 0.210727969348659, 0.02197802197802198]",0.6371882962852696,0.25,0.24296218773917333,0.24718487509566933
12,2,3744,1.0984836719993851,0.2010214924812317,0.1288184500295731,0.9830357142857143,0.22104508869152834,0.2386867146073945,"[0.32707774798927614, 0.16290480863591755, 0.40784982935153585, 0.44867549668874174, 0.2632066728452271, 0.2387218045112782, 0.09164969450101833, 0.21863117870722434, 0.23461538461538461, 0.2026315789473684, 0.15384615384615385, 0.1381509032943677, 0.17898832684824903, 0.02768166089965398]",0.6498360063634147,0.25,0.25270314770776464,0.25108125908310586
12,3,3744,1.1121920044096107,0.20689129829406738,0.12994082898154463,0.9778693738448238,0.22151283870787597,0.23634762184380506,"[0.35758106923751093, 0.14271555996035679, 0.4151658767772512, 0.446843853820598, 0.25512104283054005, 0.2302568981921979, 0.0720164609053498, 0.23809523809523808, 0.22440944881889763, 0.2059282371294852, 0.14271555996035679, 0.1409090909090909, 0.2084130019120459, 0.02100840336134454]",0.6446518437955769,0.25,0.24868727720793168,0.24947491088317267
13,0,3744,1.1014454185962677,0.20590029656887054,0.12856770582800905,0.981457343620084,0.22097768826460434,0.23779907807126655,"[0.35758106923751093, 0.15732546705998032, 0.3989408649602824, 0.4331103678929766, 0.22537878787878787, 0.24719101123595505, 0.09164969450101833, 0.22537878787878787, 0.24928092042186, 0.19244823386114496, 0.12625250501002003, 0.13271245634458673, 0.20153550863723607, 0.054901960784313725]",0.663829488907606,0.25,0.2569634757357782,0.2527853902943113
13,1,3744,1.0930511325343042,0.19538038969039917,0.12297308016524289,0.9721576999295503,0.2109684522768937,0.22950580334330972,"[0.3546971027216857, 0.14638971315529178, 0.41191489361702127, 0.4172297297297297, 0.22369668246445498, 0.2725563909774436, 0.0720164609053498, 0.23748773307163887, 0.21476510067114093, 0.12585812356979406, 0.12060301507537688, 0.1222366710013004, 0.2119460500963391, 0.0221606648199446]",0.6465643256252678,0.25,0.2437708621955959,0.24750834487823836
13,2,3744,1.0942425329461056,0.2042994350194931,0.12921159630357618,0.9959589534082154,0.22178308181692172,0.23932371374435213,"[0.32707774798927614, 0.16306483300589392, 0.4075021312872975, 0.44739022369511183, 0.2632066728452271, 0.2387218045112782, 0.09164969450101833, 0.21863117870722434, 0.23282442748091603, 0.2037037037037037, 0.15369458128078817, 0.14512471655328799, 0.17881438289601556, 0.03355704697986577]",0.6516803732154519,0.25,0.24764387961032974,0.2490575518441319
13,3,3744,1.1055220954948002,0.20033541321754456,0.1278874609492166,0.9832792309202542,0.21860010555959905,0.23575695759871776,"[0.35789473684210527, 0.14271555996035679, 0.4107308048103608, 0.44739022369511183, 0.25512104283054005, 0.22938388625592418, 0.0720164609053498, 0.23923444976076555, 0.21839080459770116, 0.1619718309859155, 0.14545454545454545, 0.13846153846153847, 0.2084130019120459, 0.03322259136212625]",0.6568934919154605,0.25,0.2516217824582961,0.2506487129833184
14,0,3744,1.0961123891365834,0.18188747763633728,0.1274086079717298,0.9967803030303031,0.21900197705458585,0.23255148741418763,"[0.35758106923751093, 0.15732546705998032, 0.3903281519861831, 0.4331103678929766, 0.22537878787878787, 0.2478713339640492, 0.09164969450101833, 0.22537878787878787, 0.24554826616682288, 0.2028985507246377, 0.12612612612612611, 0.12874583795782463, 0.20153550863723607, 0.0325497287522604]",0.6692743906780189,0.25,0.2569056909899731,0.25276227639598925
14,1,3744,1.087510366928883,0.20742490887641907,0.12183682333479622,0.9261083743842364,0.2089750044287933,0.233089916648226,"[0.3562610229276896, 0.16, 0.4129141886151232, 0.4172297297297297, 0.22369668246445498, 0.27121771217712176, 0.0720164609053498, 0.23374175306314798, 0.21353670162059105, 0.12321232123212321, 0.12121212121212122, 0.1102863202545069, 0.21032504780114722, 0.0]",0.6515907795902015,0.25,0.24350908594957563,0.24740363437983026
14,2,3744,1.0906465803965544,0.21001677215099335,0.13209951568365091,0.9904822126738067,0.22551687038831184,0.23974763406940064,"[0.3267857142857143, 0.16290480863591755, 0.4221824686940966, 0.44867549668874174, 0.2632066728452271, 0.2387218045112782, 0.09164969450101833, 0.21863117870722434, 0.23517978620019436, 0.25493716337522443, 0.15460852329038652, 0.1368421052631579, 0.17881438289601556, 0.024096385542168676]",0.6565359455001658,0.25,0.24721927462366697,0.2488877098494668
14,3,3744,1.0982206008373163,0.19652386009693146,0.12896276658655575,0.9814455986292568,0.22016316584342932,0.2345679012345679,"[0.35758106923751093, 0.14560161779575329, 0.40888066604995377, 0.44739022369511183, 0.25512104283054005, 0.22916666666666666, 0.0720164609053498, 0.23777564717162034, 0.22686567164179106, 0.1976401179941003, 0.14385614385614387, 0.13236814891416754, 0.2084130019120459, 0.0196078431372549]",0.6633347094191893,0.25,0.2523659484367842,0.2509463793747137
15,0,3744,1.0892848615462964,0.16877572238445282,0.1274228588485164,0.9957964601769911,0.21876203059223548,0.22950819672131148,"[0.35758106923751093, 0.15732546705998032, 0.3940193491644679, 0.4331103678929766, 0.22537878787878787, 0.24742268041237114, 0.09164969450101833, 0.22537878787878787, 0.2464722483537159, 0.2085048010973937, 0.12612612612612611, 0.12340425531914893, 0.20153550863723607, 0.024759284731774415]",0.6689065518206359,0.25,0.2519560220595958,0.25078240882383834
15,1,3744,1.0807805483157817,0.21924073994159698,0.12577865469670663,0.9621512887009602,0.21487402999745583,0.23430023923444976,"[0.3546971027216857, 0.14785214785214784, 0.4329896907216495, 0.4172297297297297, 0.22369668246445498, 0.27121771217712176, 0.0720164609053498, 0.23596574690770694, 0.22755741127348644, 0.1407035175879397, 0.1214574898785425, 0.12014134275618374, 0.21113243761996162, 0.031578947368421054]",0.6587292957545999,0.25,0.24434744373963993,0.247738977495856
15,2,3744,1.0833320475541628,0.21116024255752563,0.12961660017164559,0.9787737367235276,0.22255388553102134,0.24034649831155483,"[0.32707774798927614, 0.16306483300589392, 0.4133099824868651, 0.44867549668874174, 0.2632066728452271, 0.23962264150943396, 0.09164969450101833, 0.21863117870722434, 0.23040604343720492, 0.16080402010050251, 0.15608740894901144, 0.15422885572139303, 0.17881438289601556, 0.07017543859649122]",0.6674257617372413,0.25,0.2508417228798198,0.25033668915192797
