round,client,n_train_samples,local_train_loss,local_test_accuracy,local_test_precision,local_test_recall,local_test_f1,local_test_f1_micro,local_test_f1_per_class,local_test_auc,size_weight,performance_weight,adaptive_weight
14,1,3744,1.0447791073566828,0.28502821922302246,0.12751164481221547,0.8813602850007142,0.21667406072605117,0.24502938098687918,"[0.35315315315315315, 0.15400624349635797, 0.42297650130548303, 0.4172297297297297, 0.22369668246445498, 0.27121771217712176, 0.07223942208462332, 0.2672292545710267, 0.21407907425265188, 0.12780269058295965, 0.138442521631644, 0.1455223880597015, 0.2258414766558089, 0.0]",0.6619735030698146,0.25,0.24436725956687488,0.24774690382674996
14,2,3744,1.0582369499736362,0.24119530618190765,0.13471382946803928,0.9630531388355985,0.22969820897741772,0.2469359963685883,"[0.32972972972972975, 0.16717019133937563, 0.4478468899521531, 0.44867549668874174, 0.2632066728452271, 0.2402287893231649, 0.09164969450101833, 0.21904761904761905, 0.2339405560882071, 0.23100303951367782, 0.15527950310559005, 0.14176663031624864, 0.17881438289601556, 0.06741573033707865]",0.6667197617271193,0.25,0.24788398078665733,0.24915359231466294
14,3,3744,1.0607251508113666,0.31178534030914307,0.14056169956143735,0.9094117069527273,0.2339468088025828,0.2501661129568106,"[0.362962962962963, 0.14314115308151093, 0.4527872582480091, 0.453382084095064, 0.2555970149253731, 0.24166666666666667, 0.0720164609053498, 0.2725, 0.25862068965517243, 0.2141623488773748, 0.15942028985507245, 0.15051020408163265, 0.2084130019120459, 0.03007518796992481]",0.6688517037672056,0.25,0.24947181198709784,0.24978872479483913
15,0,3744,1.0571704435552287,0.27679523825645447,0.1373335228722757,0.9193276092981936,0.231856500732306,0.248792461794283,"[0.36693914623069934, 0.16846652267818574, 0.43618090452261304, 0.4351535836177474, 0.22580645161290322, 0.2507345739471107, 0.09174311926605505, 0.2277992277992278, 0.27149321266968324, 0.26490066225165565, 0.13291139240506328, 0.1376037959667853, 0.20329138431752178, 0.03296703296703297]",0.6730654516050112,0.25,0.24626024593022436,0.24850409837208975
15,1,3744,1.0365282849878328,0.3074401617050171,0.1395209252266464,0.9133661793874743,0.23261485475452467,0.24699544135930376,"[0.3575525812619503, 0.1544885177453027, 0.4785276073619632, 0.4175824175824176, 0.22369668246445498, 0.2722222222222222, 0.07246376811594203, 0.25688073394495414, 0.2348916761687571, 0.1925133689839572, 0.13675213675213677, 0.13144329896907217, 0.21330724070450097, 0.11428571428571428]",0.6828542906954145,0.25,0.2534753879658997,0.2513901551863599
15,2,3744,1.0505741055195148,0.3130812644958496,0.13702794887241662,0.8829879671622848,0.23167970415545666,0.25951187443503987,"[0.3352165725047081, 0.1980440097799511, 0.4427625354777673, 0.44867549668874174, 0.271055179090029, 0.2512873326467559, 0.09164969450101833, 0.2606310013717421, 0.23238095238095238, 0.17057569296375266, 0.17345597897503284, 0.17014446227929375, 0.19763694951664876, 0.0]",0.674071918327882,0.25,0.2469972858572913,0.2487989143429165
15,3,3744,1.0503824718487569,0.2857142984867096,0.13906561799304876,0.9151403833084443,0.23406082862729036,0.25063979526551505,"[0.3623445825932504, 0.14663951120162932, 0.44750795334040294, 0.44739022369511183, 0.2555970149253731, 0.23541247484909456, 0.0720164609053498, 0.2788339670468948, 0.2207163601161665, 0.15418994413407822, 0.1752738654147105, 0.15803108808290156, 0.20861244019138755, 0.11428571428571428]",0.682573645980164,0.25,0.2532670802465847,0.25130683209863386
16,0,3744,1.0497754582991967,0.2962341904640198,0.14096625817856848,0.9333733097867596,0.23746831457388867,0.2537989007436146,"[0.36561085972850677, 0.19167717528373265, 0.4644107351225204, 0.43037974683544306, 0.2241215574548908, 0.24761904761904763, 0.0944386149003148, 0.24380165289256198, 0.25510204081632654, 0.24052718286655683, 0.13922651933701657, 0.14728682170542637, 0.20192307692307693, 0.0784313725490196]",0.691595980249847,0.25,0.251489258697508,0.2505957034790032
16,1,3744,1.026725683405868,0.3035523593425751,0.1359085154839203,0.8984494232013773,0.2296535178129706,0.2516382699868938,"[0.35855855855855856, 0.23622047244094488, 0.4199475065616798, 0.4194373401534527, 0.22369668246445498, 0.2696214219759926, 0.0821566110397946, 0.2346263008514664, 0.21739130434782608, 0.2033898305084746, 0.125, 0.11791907514450867, 0.2119460500963391, 0.09523809523809523]",0.6895886964806432,0.25,0.2500315355689841,0.25001261422759363
16,2,3744,1.0406755418858977,0.3245921730995178,0.1531993942418235,0.897010251293634,0.24866330344752186,0.2621585609593604,"[0.32854578096947934, 0.20127388535031848, 0.45045045045045046, 0.4490472245236123, 0.2728249194414608, 0.25833333333333336, 0.09164969450101833, 0.2544589774078478, 0.23233301064859632, 0.174496644295302, 0.17962466487935658, 0.18932874354561102, 0.1989189189189189, 0.2]",0.6843103945699684,0.25,0.24621856385288649,0.2484874255411546
16,3,3744,1.0416433160121625,0.2836560308933258,0.13792231679977804,0.9612510852520568,0.23362239968681855,0.25141400462040947,"[0.3573943661971831, 0.20540540540540542, 0.40970350404312667, 0.446167097329888, 0.25512104283054005, 0.24299065420560748, 0.07314524555903866, 0.24015369836695485, 0.23870967741935484, 0.2632794457274827, 0.1463917525773196, 0.14078212290502792, 0.20861244019138755, 0.04285714285714286]",0.692655820842646,0.25,0.2522606418806214,0.2509042567522486
17,0,3744,1.0418066957567491,0.3003506660461426,0.15036881957112147,0.9099357294767977,0.24092785407627124,0.25636039539782857,"[0.38223938223938225, 0.2491349480968858, 0.4281524926686217, 0.4331103678929766, 0.22285714285714286, 0.24524714828897337, 0.09183673469387756, 0.22986247544204322, 0.24665391969407266, 0.19154228855721392, 0.14087759815242495, 0.16566265060240964, 0.20295566502463055, 0.14285714285714285]",0.6950094408346406,0.25,0.2539196229744591,0.25156784918978364
17,1,3744,1.018834085545988,0.31285256147384644,0.13827288572441673,0.9324108266879676,0.2310633860201748,0.24833222148098733,"[0.36903499469777307, 0.20783645655877342, 0.47072072072072074, 0.4197952218430034, 0.22369668246445498, 0.27121771217712176, 0.07833537331701346, 0.23777564717162034, 0.2679296346414073, 0.18466898954703834, 0.12295081967213115, 0.11099252934898612, 0.21153846153846154, 0.058394160583941604]",0.6787226954605201,0.25,0.24215843418442046,0.24686337367376818
17,2,3744,1.0354306012137324,0.2898307740688324,0.14116399544797018,0.9150802446553711,0.23889215714525888,0.2568602425015954,"[0.32971014492753625, 0.2711864406779661, 0.4216120460584588, 0.44867549668874174, 0.2634508348794063, 0.23977164605137963, 0.09164969450101833, 0.22686567164179106, 0.23106060606060605, 0.23850085178875638, 0.16397228637413394, 0.1439820022497188, 0.17881438289601556, 0.09523809523809523]",0.6923769779339217,0.25,0.25199974089501487,0.2507998963580059
17,3,3744,1.0323959163620942,0.29173654317855835,0.15492937003922647,0.9069914334189944,0.2430779714921381,0.2510278113663845,"[0.4107744107744108, 0.17369727047146402, 0.4594594594594595, 0.44739022369511183, 0.25512104283054005, 0.22900763358778625, 0.07223942208462332, 0.2560846560846561, 0.2202729044834308, 0.14838709677419354, 0.1790633608815427, 0.14218009478672985, 0.20941402497598463, 0.2]",0.6922704494246078,0.25,0.25192220194610554,0.2507688807784422
18,0,3744,1.0330307359878834,0.3367891311645508,0.1500773755696876,0.9143118370322935,0.25129031592743517,0.26545086119554206,"[0.3781749764816557, 0.2556131260794473, 0.4350453172205438, 0.4331103678929766, 0.223069590085796, 0.24505183788878418, 0.09164969450101833, 0.2545045045045045, 0.24641833810888253, 0.24283305227655985, 0.171334431630972, 0.1503957783641161, 0.20904522613065327, 0.18181818181818182]",0.6962842352446057,0.25,0.2474925895353089,0.24899703581412355
18,1,3744,1.0111469640691055,0.2945570945739746,0.13547305912699745,0.9681577406044959,0.22966906142267823,0.24971623155505107,"[0.3538038496791934, 0.19123505976095617, 0.4502923976608187, 0.4175824175824176, 0.22476190476190477, 0.27436140018921473, 0.07276507276507277, 0.24624624624624625, 0.25088757396449707, 0.22172949002217296, 0.13580246913580246, 0.11971830985915492, 0.212890625, 0.04329004329004329]",0.6978580031148459,0.25,0.24861263805123193,0.24944505522049276
18,2,3744,1.026206287665245,0.2965390980243683,0.1445879730730876,0.9463361397398978,0.24567142652779966,0.25950890707751567,"[0.3279569892473118, 0.2967741935483871, 0.40784982935153585, 0.4494195688225539, 0.2620817843866171, 0.25201612903225806, 0.09158679446219382, 0.22030651340996169, 0.23127962085308057, 0.23960066555740434, 0.17086527929901424, 0.15647921760391198, 0.1793372319688109, 0.15384615384615385]",0.6979599899927227,0.25,0.24868530922325685,0.24947412368930275
18,3,3744,1.0262709871826008,0.2889922261238098,0.13814963446695683,0.9490084404607412,0.23390616803790412,0.2536608786108666,"[0.36088888888888887, 0.1896551724137931, 0.4416403785488959, 0.44739022369511183, 0.25512104283054005, 0.23039690222652467, 0.07640449438202247, 0.2455795677799607, 0.2354188759278897, 0.22416812609457093, 0.14654282765737875, 0.14469078179696615, 0.2084130019120459, 0.06837606837606838]",0.7070560609766157,0.25,0.25520946319020227,0.2520837852760809
19,0,3744,1.028130373180422,0.3177313506603241,0.14571571224281185,0.9101029459112465,0.2451235676489857,0.2594737713056429,"[0.36760691537761603, 0.30423940149625933, 0.4050632911392405, 0.4336134453781513, 0.22559241706161137, 0.2534611288604899, 0.09205020920502092, 0.22801932367149758, 0.2495164410058027, 0.2826086956521739, 0.1390728476821192, 0.1423312883435583, 0.20329138431752178, 0.10526315789473684]",0.696715996160541,0.25,0.2462680469916223,0.24850721879664894
19,1,3744,1.0040414509610234,0.3518066704273224,0.14874106720079092,0.8819519838781071,0.24295139331090138,0.253402405830187,"[0.4074074074074074, 0.1568627450980392, 0.5012531328320802, 0.4172297297297297, 0.22540592168099333, 0.2737430167597765, 0.07223942208462332, 0.30340557275541796, 0.23501762632197415, 0.15620641562064155, 0.17357001972386588, 0.12091898428053205, 0.21520236920039487, 0.14285714285714285]",0.6965041561261068,0.25,0.24611831166000372,0.24844732466400152
19,2,3744,1.018469139908114,0.3115566372871399,0.15043165748804332,0.9314125874268464,0.25024036590691695,0.26090514772076273,"[0.32558139534883723, 0.36774193548387096, 0.42611060743427015, 0.45188284518828453, 0.2634508348794063, 0.24489795918367346, 0.09263157894736843, 0.2198852772466539, 0.24946695095948826, 0.3119266055045872, 0.16132368148914167, 0.1388888888888889, 0.17898832684824903, 0.07058823529411765]",0.703892463009682,0.25,0.25136750395268126,0.25054700158107257
19,3,3744,1.0206703620079236,0.30263760685920715,0.14202990383884273,0.9533419561914706,0.23846515596594622,0.2555338541666667,"[0.37222222222222223, 0.17466174661746617, 0.4531590413943355, 0.45112781954887216, 0.2560747663551402, 0.23008849557522124, 0.07583965330444203, 0.25509110396570206, 0.25176470588235295, 0.2701525054466231, 0.1668711656441718, 0.13600891861761427, 0.2084130019120459, 0.037037037037037035]",0.710690340157673,0.25,0.25624613739569263,0.2524984549582771
20,0,3744,1.0193383947906332,0.2873913645744324,0.13951637585984772,0.9581949686458475,0.23732014832390474,0.25406958187041173,"[0.35883905013192613, 0.23529411764705882, 0.39270199826238056, 0.4336734693877551, 0.225, 0.2540650406504065, 0.09473684210526316, 0.22688274547187798, 0.2459485224022879, 0.2911694510739857, 0.15347137637028013, 0.13410404624277455, 0.2017291066282421, 0.0748663101604278]",0.7083182749037106,0.25,0.2496148689414597,0.24984594757658388
20,1,3744,0.9964520222610898,0.3447171747684479,0.13999852469219756,0.9026262680350339,0.23417752293891028,0.2549835326746403,"[0.38737758433079433, 0.15466101694915255, 0.4605678233438486, 0.4172297297297297, 0.22762645914396887, 0.2802030456852792, 0.07345225603357818, 0.26108998732572875, 0.23336968375136313, 0.18861209964412812, 0.1782178217821782, 0.12596401028277635, 0.22269807280513917, 0.06741573033707865]",0.7150482491313402,0.25,0.2543807555623597,0.2517523022249439
20,2,3744,1.0116090951312302,0.36171671748161316,0.1566952811376864,0.9059752768095014,0.25920537679035427,0.27399635827625074,"[0.3595505617977528, 0.29770992366412213, 0.4911111111111111, 0.44867549668874174, 0.26756496631376325, 0.24705882352941178, 0.09202453987730061, 0.24663677130044842, 0.2672919109026964, 0.2661596958174905, 0.1845764854614412, 0.1596009975062344, 0.18326693227091634, 0.11764705882352941]",0.7129856602019311,0.25,0.252915326634664,0.2511661306538656
20,3,3744,1.0112075387922108,0.29585301876068115,0.14921156050097686,0.9239999988626134,0.24827949688836748,0.2550205661746915,"[0.36609558160504957, 0.29577464788732394, 0.41760299625468167, 0.44739022369511183, 0.25512104283054005, 0.2300380228136882, 0.07253886010362694, 0.23719165085388993, 0.22136669874879691, 0.18662952646239556, 0.15233949945593037, 0.14541120381406436, 0.2084130019120459, 0.24]",0.6989979761091932,0.25,0.2430890488615166,0.24723561954460666
21,0,3744,1.013584903977875,0.3447934091091156,0.16753638267659496,0.9057012884992864,0.2594170173445129,0.2654473976583198,"[0.39794871794871794, 0.26497277676951, 0.4682814302191465, 0.4331103678929766, 0.22478386167146974, 0.25149700598802394, 0.09375, 0.24731182795698925, 0.24900398406374502, 0.19235511713933415, 0.16194331983805668, 0.17001545595054096, 0.21019771071800208, 0.26666666666666666]",0.7122617018128095,0.25,0.2489144506300993,0.2495657802520397
21,1,3744,0.9858872270482218,0.3318341076374054,0.1384808917291161,0.9503691341482859,0.233957488434591,0.2570144952106468,"[0.3574074074074074, 0.16917728852838934, 0.4453125, 0.41765704584040747, 0.2256509161041466, 0.2854230377166157, 0.08010012515644556, 0.27832512315270935, 0.24824355971896955, 0.23059866962305986, 0.13624678663239073, 0.12962962962962962, 0.22087132725430597, 0.050761421319796954]",0.7167856748404826,0.25,0.25208648261657085,0.25083459304662836
21,2,3744,1.0055962527409579,0.3181125223636627,0.14439764011245876,0.9477093847913289,0.24271510794506604,0.2610491532424618,"[0.35331230283911674, 0.21380243572395127, 0.46794871794871795, 0.4494195688225539, 0.2655367231638418, 0.24236641221374045, 0.09240246406570841, 0.2317948717948718, 0.24869383490073146, 0.23931623931623933, 0.20348837209302326, 0.14840989399293286, 0.18181818181818182, 0.05970149253731343]",0.7116214287041992,0.25,0.24846713864905917,0.24938685545962366
21,3,3744,1.0020542713312002,0.31788381934165955,0.1420974995673093,0.9462585635969026,0.2392282388272037,0.2586578293289147,"[0.3674976915974146, 0.22519083969465647, 0.4437299035369775, 0.4472361809045226, 0.255358807082945, 0.23032629558541268, 0.07683863885839737, 0.24771573604060915, 0.23937360178970918, 0.22727272727272727, 0.1712907117008444, 0.14383561643835616, 0.20901246404602108, 0.06451612903225806]",0.7145721376717656,0.25,0.2505319281042707,0.25021277124170827
22,0,3744,1.0068353573481241,0.3401433229446411,0.1496652803474031,0.910244181474865,0.25093483755669393,0.26730997122058575,"[0.36330935251798563, 0.32272727272727275, 0.4072398190045249, 0.4331103678929766, 0.22580645161290322, 0.24701195219123506, 0.09183673469387756, 0.28681177976952626, 0.2459485224022879, 0.20512820512820512, 0.19829059829059828, 0.14673913043478262, 0.2057942057942058, 0.13333333333333333]",0.7166181898064339,0.25,0.2495824472388741,0.24983297889554965
22,1,3744,0.9800929488789322,0.335112065076828,0.1396671044499977,0.9491959305473087,0.23665012157561777,0.2603459972862958,"[0.3582358235823582, 0.23593466424682397, 0.422707423580786, 0.41824440619621345, 0.22285714285714286, 0.28280773143438453, 0.09076175040518639, 0.25357873210633947, 0.22905620360551432, 0.2823529411764706, 0.1327334083239595, 0.12727272727272726, 0.212890625, 0.043668122270742356]",0.7125589348154693,0.25,0.2467629558455628,0.2487051823382251
22,2,3744,0.9982109183939094,0.3292422592639923,0.14779694973557694,0.9425636755824437,0.25011744459850577,0.267299525355983,"[0.3339587242026266, 0.2820976491862568, 0.43342516069788795, 0.4494195688225539, 0.26833976833976836, 0.25510204081632654, 0.09316770186335403, 0.23566214807090718, 0.23414634146341465, 0.2796116504854369, 0.19047619047619047, 0.1571072319201995, 0.18003913894324852, 0.10909090909090909]",0.727010119570979,0.25,0.2568734955575375,0.252749398223015
22,3,3744,0.9936894534490047,0.343954861164093,0.14526766242389294,0.9405725186390862,0.24478968146569954,0.2667007498295842,"[0.36477987421383645, 0.23868312757201646, 0.42829457364341084, 0.4512820512820513, 0.255358807082945, 0.25339366515837103, 0.081145584725537, 0.24897959183673468, 0.24, 0.267260579064588, 0.1687041564792176, 0.1566579634464752, 0.2084130019120459, 0.0641025641025641]",0.7125851330535762,0.25,0.24678110135802572,0.2487124405432103
23,0,3744,1.000176047005205,0.3544747531414032,0.15323229179945427,0.9285650781599417,0.25554471076652757,0.26974818903070025,"[0.39634146341463417, 0.21828103683492497, 0.48448687350835323, 0.4338358458961474, 0.22775119617224882, 0.24806201550387597, 0.09371671991480299, 0.2638888888888889, 0.25976768743400214, 0.2483221476510067, 0.17304964539007092, 0.15405405405405406, 0.2222222222222222, 0.15384615384615385]",0.7236608602297988,0.25,0.25128104658716816,0.2505124186348673
23,1,3744,0.9745242273196196,0.3480713665485382,0.14426485895729455,0.9143553148540241,0.24284895745758267,0.26224982746721875,"[0.3752535496957404, 0.26778242677824265, 0.4427032321253673, 0.41935483870967744, 0.22476190476190477, 0.27677725118483415, 0.07560137457044673, 0.25025432349949134, 0.22940563086548488, 0.20793950850661624, 0.1588785046728972, 0.1262135922330097, 0.219959266802444, 0.125]",0.7223955112608067,0.25,0.2504030656168661,0.2501612262467464
23,2,3744,0.9917574153496669,0.34845250844955444,0.1457802287267365,0.9019637992749212,0.2464505601123251,0.2717900656044986,"[0.32667876588021777, 0.2916666666666667, 0.42857142857142855, 0.45204336947456214, 0.2677012609117362, 0.2681081081081081, 0.09502262443438914, 0.23864836325237593, 0.23517978620019436, 0.25, 0.18543046357615894, 0.1864406779661017, 0.184, 0.04081632653061224]",0.7221970044537525,0.25,0.25026546818495404,0.2501061872739816
23,3,3744,0.9881540318330129,0.36880621314048767,0.16361866814215614,0.9132138075597176,0.2693391200537545,0.27151152560267466,"[0.37077625570776257, 0.2080536912751678, 0.4223255813953488, 0.44739022369511183, 0.2587346553352219, 0.24074074074074073, 0.0720164609053498, 0.30824372759856633, 0.2198852772466539, 0.1619718309859155, 0.29110512129380056, 0.2024432809773124, 0.21923474663908996, 0.34782608695652173]",0.7189938920432143,0.25,0.24805041961101165,0.24922016784440465
24,0,3744,0.9952289179858999,0.3794785737991333,0.1642390838400781,0.897280111358049,0.2669210016907991,0.27528490028490027,"[0.36942675159235666, 0.23617339312406577, 0.47344110854503463, 0.4331103678929766, 0.23151750972762647, 0.2471042471042471, 0.09174311926605505, 0.2892561983471074, 0.24571428571428572, 0.1882640586797066, 0.24802110817941952, 0.17028380634390652, 0.25196850393700787, 0.2608695652173913]",0.7264729247265322,0.25,0.25182718877837695,0.25073087551135076
24,1,3744,0.9663158925170572,0.36377495527267456,0.15010547879493963,0.9359425551857229,0.2513541685569753,0.26479915433403806,"[0.38961038961038963, 0.28824833702882485, 0.4594594594594595, 0.4179357021996616, 0.2248062015503876, 0.2736644798500469, 0.07555555555555556, 0.2734839476813318, 0.22703818369453044, 0.2039355992844365, 0.16164817749603805, 0.12360939431396786, 0.218144750254842, 0.18181818181818182]",0.7240976338779961,0.25,0.2501831221824884,0.25007324887299537
24,2,3744,0.9833126090530656,0.35500839352607727,0.15323285128744835,0.948237663069475,0.25749734153801324,0.27304751267291005,"[0.35129740518962077, 0.2727272727272727, 0.46028513238289204, 0.4509151414309484, 0.2656688493919551, 0.2413793103448276, 0.09282700421940929, 0.267515923566879, 0.2432701894317049, 0.22560975609756098, 0.2585551330798479, 0.154776299879081, 0.18680203045685279, 0.13333333333333333]",0.7313239456166107,0.25,0.25520156816756023,0.25208062726702407
24,3,3744,0.9788353305087131,0.3918280303478241,0.17064288458077592,0.8903310815857569,0.2737180014641499,0.2748591165242683,"[0.37407407407407406, 0.234375, 0.4581901489117984, 0.44776119402985076, 0.25727699530516435, 0.23576423576423577, 0.07360672975814932, 0.29559748427672955, 0.22487562189054727, 0.17271589486858574, 0.25, 0.18471337579617833, 0.2481012658227848, 0.375]",0.7133157957861116,0.25,0.24278812087157453,0.2471152483486298
25,0,3744,0.9857643621599572,0.34906235337257385,0.14692855664966165,0.8771110013711871,0.24429364927023745,0.26241686101753475,"[0.40301724137931033, 0.19672131147540983, 0.424901185770751, 0.4331103678929766, 0.22753346080305928, 0.2468415937803693, 0.09193054136874361, 0.29073482428115016, 0.24807692307692308, 0.20728291316526612, 0.22641509433962265, 0.1324200913242009, 0.2077922077922078, 0.08333333333333333]",0.7002577164904238,0.25,0.2353601120376341,0.24414404481505364
25,1,3744,0.9580761256380977,0.3630126416683197,0.1501926318458706,0.895948034477789,0.2443890877927401,0.2592198581560284,"[0.4560810810810811, 0.22569444444444445, 0.4788732394366197, 0.41680960548885077, 0.22369668246445498, 0.27247451343836887, 0.0967238689547582, 0.2421259842519685, 0.26153846153846155, 0.18425460636515914, 0.1376037959667853, 0.11146838156484459, 0.21153846153846154, 0.10256410256410256]",0.7231105307636082,0.25,0.25097266839357657,0.2503890673574306
25,2,3744,0.9770966481958699,0.3977740406990051,0.15994670793251806,0.929695511860704,0.2645531306692027,0.2818181818181818,"[0.36441586280814575, 0.2550335570469799, 0.5109489051094891, 0.45016611295681064, 0.2757242757242757, 0.25201612903225806, 0.09554140127388536, 0.26270136307311026, 0.2682080924855491, 0.2644320297951583, 0.23049645390070922, 0.16599732262382866, 0.1984732824427481, 0.1095890410958904]",0.7358536708800261,0.25,0.2598962284300675,0.253958491372027
25,3,3744,0.975106120822776,0.3741424083709717,0.14876322372983533,0.9068512482146086,0.25061049825454623,0.2747349823321555,"[0.37570093457943926, 0.2222222222222222, 0.41830065359477125, 0.4487072560467056, 0.26070409134157946, 0.23974763406940064, 0.07861271676300578, 0.2549889135254989, 0.23681377825618946, 0.23371647509578544, 0.25609756097560976, 0.1688125894134478, 0.21734795613160518, 0.0967741935483871]",0.7271306645787801,0.25,0.2537709911387218,0.2515083964554887
