round,client,n_train_samples,local_train_loss,local_test_accuracy,local_test_precision,local_test_recall,local_test_f1,local_test_auc,local_test_specificity,local_test_sensitivity,local_test_balanced_accuracy,size_weight,performance_weight,adaptive_weight
3,2,1043,0.1145747029585124,0.8041237113402062,0.7452830188679245,0.9442231075697212,0.8330404217926186,0.9235025709129295,0.6538461538461539,0.9442231075697212,0.7990346307079375,0.25,0.20491179059400527,0.23196471623760212
3,3,1043,0.12372714552303193,0.8164948453608247,0.7596153846153846,0.9442231075697212,0.8419182948490231,0.9010794429121123,0.6794871794871795,0.9442231075697212,0.8118551435284503,0.25,0.22116675343073045,0.23846670137229217
4,0,1043,0.12956856117150142,0.8701030927835052,0.8241379310344827,0.952191235059761,0.8835489833641405,0.9318963462389757,0.782051282051282,0.952191235059761,0.8671212585555215,0.25,0.26442517903595175,0.2557700716143807
4,1,1043,0.12111072312073626,0.8536082474226804,0.8913043478260869,0.8167330677290837,0.8523908523908524,0.9299213402799059,0.8931623931623932,0.8167330677290837,0.8549477304457385,0.25,0.24029362985025632,0.24611745194010254
4,2,1043,0.1027221005943156,0.8577319587628865,0.8991228070175439,0.8167330677290837,0.8559498956158664,0.9295297442707802,0.9017094017094017,0.8167330677290837,0.8592212347192427,0.25,0.2461541745455376,0.24846166981821505
4,3,1043,0.11800860637685157,0.8597938144329897,0.8327272727272728,0.9123505976095617,0.870722433460076,0.9333946266217182,0.8034188034188035,0.9123505976095617,0.8578847005141825,0.25,0.24912701656825426,0.2496508066273017
5,0,1043,0.11680583719747098,0.8701030927835052,0.8333333333333334,0.9362549800796812,0.8818011257035647,0.9332073415738755,0.7991452991452992,0.9362549800796812,0.8677001396124902,0.25,0.3367970114823325,0.284718804592933
5,1,1043,0.11297446008672127,0.8783505154639175,0.8609022556390977,0.9123505976095617,0.8858800773694391,0.9372595089726564,0.8418803418803419,0.9123505976095617,0.8771154697449518,0.25,0.3530644330716016,0.2912257732286406
5,2,1043,0.08727099252900265,0.7690721649484537,0.7002881844380403,0.9681274900398407,0.8127090301003345,0.9326284605169068,0.5555555555555556,0.9681274900398407,0.7618415227976981,0.25,0.18169799435099884,0.22267919774039951
5,3,1043,0.10593012956518481,0.7175257731958763,0.6492146596858639,0.9880478087649402,0.7835703001579779,0.9332584193141963,0.42735042735042733,0.9880478087649402,0.7076991180576838,0.25,0.1284405610950671,0.20137622443802683
